style,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Speed_Metal,0.44203034,-0.88142395,1.0052071,1.4782968,0.42069796,1.7449389,2.3093889,2.026249,-1.359183,-0.11547871,1.9855964,-0.42519745,-2.44606,-0.075501114,-0.7849007,-1.1572007,-0.35350248,1.9559557,0.4567378,0.9743433,1.714022,-0.29900575,1.4559908,-1.2412609,-0.22002599,3.115159,0.43469974,-0.6156374,1.6051911,-0.43502313,-3.4660656,0.44120786
Broken_Beat,-1.0370896,0.87694544,0.065390974,-2.090876,-1.0253896,0.70177764,-1.5207249,-0.27643946,0.95142025,1.0078743,-2.6928496,-0.10651239,-0.40740547,-0.7093305,0.07109513,2.97685,0.7532996,0.82016754,-0.44147438,-2.1433845,-0.85024285,-0.77727616,-2.7784486,-1.9138856,-2.39745,0.6841986,1.8627955,0.21622783,-0.4928204,-0.40168032,3.155892,-0.9644538
Mod,-0.65224975,1.7315443,-0.7888451,2.3436472,-1.0302895,0.97065115,-0.21039091,-0.677724,0.4878253,-2.0218601,1.7368648,0.85160667,1.352013,1.5762383,2.62182,-0.8396317,0.3804976,-0.32536912,1.1887499,1.3723755,0.9394892,0.31785518,-1.0250133,2.4274554,-1.2057612,-1.8134025,-0.66276234,1.486255,2.365217,-1.3666242,-1.6561475,-3.307705
Musique_Concrète,-0.6386927,1.7212926,2.5000916,0.025107786,-0.76942325,0.35713214,-3.0142019,0.48396933,0.02541269,0.4333186,0.6642362,0.48442653,-4.124917,0.118130736,-3.338215,1.0709497,-3.6002574,-1.3108279,0.35744232,-2.580477,-0.48818034,-0.7451432,0.39181688,-3.0365953,-0.14078782,-1.4248508,-1.3561928,-0.22102618,-0.7962652,-0.5993967,3.0413804,0.13338432
Symphonic_Rock,-0.18894497,1.4902694,-0.71262,1.1004038,-0.31944573,1.3772179,-1.0048513,1.1422812,-1.8820482,-0.39668936,1.2695215,1.3012856,-0.390524,1.0051154,-0.04051593,-1.9445055,0.29983187,0.2471904,-0.6637973,0.3573796,-0.48002908,-0.27690217,0.10183415,0.8737928,1.9763451,-1.607101,-0.32262313,-1.2691355,1.7772014,2.6303885,-2.1983163,0.4283098
Crust,0.2572258,-1.0005621,2.554813,2.5230057,-1.3158138,-1.1446118,1.6497605,-0.92810965,-0.5959449,0.9367058,0.2706941,0.8573556,-1.0588142,0.9246853,-1.79866,-0.4003643,-2.0566792,0.7273879,1.2347857,0.85917354,2.6730762,-0.6407343,2.2463279,-0.937501,-1.1432793,2.7786593,1.7985649,0.65528816,1.7047615,-2.1548338,-2.2546744,0.62749
Math_Rock,0.029308245,1.2451756,-0.31169397,2.138268,-1.9567778,0.57880235,-1.5149622,0.52813965,0.055685896,1.7145029,0.7228885,2.2339656,-0.5181211,1.6041241,-2.6237645,-0.3023153,-2.8642957,0.49658242,0.4061755,0.2919645,1.7998024,-1.3418206,0.02542251,-1.4427129,-2.085772,-1.1355361,2.425001,-1.4911319,0.55167514,0.18635164,-2.3294778,0.075574204
Volksmusik,0.88580567,-1.3948292,0.5796343,-2.0886278,-0.88271433,-1.5467732,1.3897891,0.3118276,0.13451737,-1.1693224,1.1544448,0.9300291,-0.077060826,-0.2890362,-0.019801423,-0.7686555,-1.726032,1.0332894,-1.0142859,0.07245214,-0.052891556,2.8748193,2.44022,-0.19487007,2.349924,0.019328946,-1.8642315,-0.18883254,-0.4625691,-1.343229,0.46142235,0.9510877
Tango,-1.589615,-3.1822367,0.55474204,-3.666383,-0.91023034,0.46406648,1.4768437,-1.7857095,0.7645117,0.58506936,0.72932285,0.36060694,0.23262073,1.30292,0.31265822,1.1804376,-1.3620213,2.3432672,-0.62735707,-0.7423289,-0.05484132,1.5841703,-0.86977726,2.0131664,2.6316452,-0.88611937,0.42332146,0.8765251,0.08754393,-1.3958838,-0.36872995,1.0778257
Psychedelic,-1.716421,0.5957528,1.3235996,-0.78637403,-0.55959666,0.62901586,-3.347129,-0.12057469,-1.2335005,-0.49420035,0.8358823,1.0776178,1.0234734,-0.24717091,1.1799277,1.2387761,-0.54298997,0.5165755,-0.35195088,-1.5574503,0.064072244,-0.91532606,-2.8443284,1.4344064,-1.1773238,-2.0333016,-0.21469095,0.910246,1.4115548,1.2283096,0.6976617,-1.9042703
Arena_Rock,1.00921,2.3885567,-1.966881,2.0263093,2.6116009,1.434056,0.83807814,1.3463542,-2.3838732,0.30215788,1.8610693,-0.42323574,0.100520015,0.2765833,0.81625867,-2.2113883,1.9230629,-0.39406776,-0.45761406,2.0397916,0.6359024,0.18511356,0.4409514,1.5134224,0.79869866,-0.9725837,-0.114904076,-0.031563874,1.4090309,1.5772694,-2.922843,-0.6248949
Reggae-Pop,2.4405925,1.1837363,-2.7902777,0.15637279,2.333804,-0.6170334,0.34047392,-0.7534129,1.3252084,1.089984,-0.7380942,0.64518774,1.8287126,-0.4483273,2.7144191,-0.15175481,3.0848293,0.047817327,-0.81561613,1.8874736,-0.21342713,0.4144222,-0.9940688,1.819497,1.2826679,1.2562039,0.012199706,0.8488708,-0.059982724,0.093063444,-0.015761543,-1.6467043
Ethereal,-0.91894823,1.44714,0.9815389,0.76285326,-1.5073996,-1.0823176,-4.4098105,1.2457316,1.4326657,1.0816258,1.5932926,0.1170307,-0.42372426,-0.18372555,-0.7969962,-1.1349397,-0.9071668,-0.53282446,0.25912762,0.5194804,-1.7143523,-2.1919942,0.7230987,-0.8050013,0.6734089,-1.2892529,0.55878454,-0.82333404,0.48593327,1.9771267,0.22398113,0.5399638
Renaissance,0.08511286,-0.765304,1.1851667,-0.49564397,-2.1066058,-0.83630764,1.1462828,-0.51414526,-2.8538003,-2.2665868,-0.053631596,-1.3019619,0.027211161,-3.3624613,-3.5584567,-2.346602,0.62844473,-0.43381095,-0.2771689,0.27640605,-0.5677726,0.17139837,3.5118303,-0.14793755,1.976343,-1.3799654,-1.7055011,-1.2562641,-0.7179357,-0.66642064,-1.4851644,1.3132386
Acid_Jazz,-0.76564634,1.6253691,-1.5525804,-1.7923412,-0.99545544,0.7522159,-1.0472873,-0.9768389,-0.16079395,1.0757846,-2.7580917,1.1529895,0.5763866,-0.82491165,1.8480057,2.0772684,2.4431205,0.07918494,-0.76300436,-0.8905681,-0.32910654,-0.8235749,-3.9719644,0.17030841,-1.305075,-0.75721234,1.6087734,-0.10542879,-1.2273892,0.2958519,1.3533227,-1.2869354
Neofolk,-0.69745314,1.7344285,2.0856922,1.024271,-1.0870602,-1.1876538,-2.7401738,1.3455019,0.44970313,0.8108697,1.8182949,-0.6621307,-1.2226968,0.6580136,-1.3919507,-1.8398465,-0.8172123,-1.2610494,-0.7611683,-0.3545354,-1.4835032,-1.3351104,0.68666035,-0.53765875,0.82348514,-0.167911,0.36370453,-0.7317328,-0.53397816,0.8178426,1.3628118,1.7346706
Dungeon_Synth,-2.1227062,-0.25523657,4.389452,0.21639417,-1.580617,0.43569565,-1.2751926,1.6859206,1.1125498,1.0495217,-0.60318863,-0.57553405,-1.4778713,-0.18663657,-0.95564085,-2.068689,-1.2050701,-2.1752863,-0.75706613,0.2625648,-2.0676484,-2.9671364,2.8376043,-1.4347657,0.063187875,0.70403016,-0.5571408,-0.7997215,-0.67039794,1.168452,1.3000169,1.9248675
Flamenco,-0.21918821,-0.57912403,0.786526,-2.8614209,0.61872053,-0.85559505,0.18368521,-1.2443563,-0.76544386,0.94625425,-0.25596976,0.4485677,1.167099,0.47290468,-1.3011732,1.6570326,-0.9290016,1.2235368,-1.0652158,0.29861084,-1.0314991,1.4273676,-0.73874587,2.3857102,2.793814,0.052180722,0.6521865,0.25058064,0.40349108,0.59589773,-1.1542656,-0.16402543
Bass_Music,0.9743614,-0.44099426,-0.28090167,-0.9231239,1.113672,0.57476264,-1.3728993,0.05881812,0.959519,0.6100389,-2.7072692,0.54580307,-0.10466451,-2.1477368,0.28595328,2.6788337,0.78649616,1.0599629,-0.060926724,-0.32865402,0.40245622,-0.49978378,1.7374505,-3.2512455,-2.600641,1.5088053,0.32741308,-0.1482676,-1.6868368,1.2159797,3.7006316,-1.3936747
Nu-Disco,0.0027747094,1.6626203,0.2176999,-1.3481841,-0.28142476,0.40156427,-0.88191676,-0.1823408,0.99762404,2.064306,-2.1528296,-1.5812868,0.9242494,0.0047763293,1.617881,1.3625996,2.9169006,-0.44615522,-1.6467743,1.822075,-1.7918124,-0.5044248,-1.2986871,-2.4531624,-0.28244585,0.19301562,-0.94893533,-0.573354,1.8334523,0.57702357,1.5326325,-1.4704801
Ranchera,-1.0102433,-2.0785909,0.4562512,-0.55512655,-0.505516,-2.0048783,4.3552947,-1.3426795,0.6135541,3.0385802,0.5780119,-1.4695393,1.3115932,-0.5281945,-0.51118517,0.2416275,-0.66338253,3.298235,-1.0900173,1.8149285,0.3901266,1.2735155,2.7161117,3.524442,-0.19281287,-1.4075093,-0.025098305,0.9254729,-0.46291512,-1.3245294,-0.10499081,0.9317613
Southern_Rock,-0.8565574,1.399061,-0.16138723,3.4276316,1.3695362,0.085749425,0.9072797,1.8052264,-2.2033358,1.2813191,1.4819931,-0.10237031,0.79727656,-0.9473734,0.60068524,-1.7938277,0.5496627,0.105280675,0.014146843,-0.5980982,1.283194,0.61402416,0.4414549,1.9150077,-0.1352884,-1.3303013,0.99858505,1.1136888,0.6776842,0.09404005,-2.6834955,-0.18067673
Poetry,0.6532454,1.8749992,0.80838305,-0.80744296,0.029943017,-0.10432208,-1.4047438,-0.08592203,-2.1746247,-1.2771677,1.9877285,1.0317609,-1.5613945,0.864483,-1.7117078,0.44337362,-1.2637254,-0.34105685,0.51946354,-0.9082008,0.31685257,0.14146817,0.35149008,0.60614264,0.7922645,-1.0003775,-0.47681028,0.33606064,-1.6339253,-1.1498994,1.4641593,0.2928912
Video_Game_Music,-1.8799348,-1.6167475,0.1748681,0.23462552,0.10343972,3.163318,1.0365034,0.9053936,1.4934253,-1.4066292,-0.743677,1.5626261,-1.494993,-0.10519562,0.12359822,-0.5263729,0.7144279,-1.6044797,-1.6256791,-1.6149485,-0.9839606,-2.0947335,-0.21833599,-2.2606463,2.1550016,0.9019334,0.5764652,-1.2957895,-1.9048175,1.9254903,1.3225828,0.15899839
City_Pop,-1.7181375,1.3975253,1.843877,-3.4454281,2.398634,-0.6845475,-0.092095405,0.765352,-0.7815059,-0.70704234,1.4649149,-2.6117845,-2.0758426,1.640899,2.065058,-1.2419459,2.9039116,0.22180197,-0.4801072,3.504782,-0.4218674,0.33207926,-2.5365217,4.8112097,0.24901834,0.64013785,-0.51264143,-1.2990785,3.471421,2.0509484,0.29735574,-1.5610139
Guaracha,0.4548327,-2.407587,2.6452143,-1.2571217,-0.2268025,0.93025184,2.424148,-3.4257915,1.5482097,1.9966452,-0.9896691,-1.1489143,2.1352444,0.29043812,-1.2867358,2.2245405,-0.9525172,3.8566403,-0.43570408,0.57764256,1.6197593,0.50378215,0.3729332,2.6811619,-0.3389154,-0.42667764,-3.1865573,1.3827181,0.83022666,-0.3242106,-2.9842877,-0.90763384
Berlin-School,-1.436952,1.4504737,0.9419159,0.0128706535,-1.1834116,1.2675353,-2.138291,-0.22427948,1.8891827,-0.563972,-0.90196663,-0.10282372,-1.4850228,-0.17317218,-0.9370576,-1.2475556,-1.326555,-0.5762396,-0.5634112,-1.971333,-3.573486,-2.6274514,-0.38170618,-0.8979262,-0.10748366,-1.3167495,-0.80262524,-1.7067941,1.4907091,1.3111957,0.8345578,0.014088478
Freestyle,1.3841023,1.9611396,-0.72846174,-0.86090696,1.1790875,0.50507003,-0.3921414,-0.42650515,0.121408254,0.9903543,-2.7829494,0.45041695,0.07581035,0.34421003,0.29491147,0.41307342,1.4588479,-0.6798935,-1.3191159,0.6915554,-0.8878523,-0.052910566,-0.6852539,-1.5110343,-0.96104693,0.3552572,-0.4045583,0.070340075,0.08804859,0.66914,2.2991273,-0.7583991
Bossanova,-1.2661476,-0.69288903,-0.39995256,-2.4825027,-0.6677819,1.6295724,0.81905174,-1.5692039,-0.17810676,-0.03217433,-0.03685961,0.4076255,1.084265,0.87205446,1.4717185,0.93837196,0.04450757,2.2979963,-1.2347959,-0.45848513,0.33855838,-0.8267577,-2.3828642,2.821518,-0.08311617,-1.3251688,0.9491184,0.9263266,0.31895405,-0.846711,0.46978095,-0.57126975
Hard_Bop,-1.3520566,-2.0214787,1.046806,-1.972377,-3.1760056,-0.20438235,0.6298084,-1.7090572,-2.257121,-1.3236103,0.23839366,-1.0643221,-2.416672,1.2886089,-0.67130506,0.60223186,2.3056707,0.14199595,0.12414056,-1.9341338,2.5092468,1.158305,-3.2892675,0.9676396,-0.6657648,-0.52029264,0.79353744,-0.71464413,-1.5225286,-2.120758,-1.7565093,-0.26603422
Tech_Trance,-0.19962129,-1.2311026,-1.1048814,-0.6537584,0.728059,0.0016651484,2.408777,-1.3657894,2.0461984,-0.14315377,-0.35246894,-2.0205007,1.3216094,-0.842557,-0.19396898,-0.6205134,1.1457257,-0.5381813,-0.25491798,-1.1753598,-3.615523,-0.4599734,1.7457649,-1.6695443,-0.7899586,0.83844984,0.38343298,-1.215217,0.5365475,0.38664,-0.940445,1.94103
Country_Blues,-1.3616964,0.293744,0.4185253,2.49948,-0.9366953,-1.8868171,0.14557864,0.93760866,-2.2640772,0.2683027,1.8053795,-1.7399464,-0.49324235,-0.95864177,0.9513867,-0.5646334,0.038239483,-0.9171039,-0.5896225,-2.7415922,1.8325194,3.4138443,0.97217155,2.0505738,-0.021939594,-1.0070398,0.2154207,2.0473154,-0.442938,-1.0480187,0.20563246,0.6153217
Concerto,-0.09551187,-2.824865,1.0888538,0.781263,-0.57583946,1.9560504,0.5866434,-2.844287,-0.12831876,-1.7794412,-2.6486585,0.2565418,-1.0445682,-3.1696746,-3.1101363,0.18609194,1.8726623,1.394611,2.274416,-0.106521495,0.83243954,-1.2877225,2.6522818,-0.61823153,2.0186837,-2.2328033,-0.84834576,-1.0739503,0.16983438,-3.0415413,-1.9361582,0.99545187
Minimal_Techno,-0.35567763,1.4485456,0.5849805,-1.0325476,0.041599985,0.44771877,-0.88526374,-0.23218583,1.7079854,0.57339525,-1.0206263,-1.9807845,-0.5490066,-1.4536012,-0.35217306,0.93094623,-1.1555814,0.07003311,-0.32264483,-1.2180691,-2.2949624,-1.2248924,1.2172071,-3.5127897,-1.480441,0.10819921,-0.37029397,-0.64008504,0.38526875,-1.2890029,1.2497588,1.5329683
Chiptune,0.51737034,-0.36750776,0.26470813,-0.006121757,-0.52461237,2.0688016,-0.1908504,0.49354747,3.5502348,-0.374249,-1.1801753,1.6845437,-1.1265985,0.41484138,-0.7871334,0.046729688,-0.8568564,-1.3263636,0.47876334,-0.5025852,-0.12959829,-0.87247986,-0.0037570063,-3.0856264,-1.8906313,1.551733,-0.1583962,-1.147052,0.24529216,1.468867,1.726295,0.6868574
Mandopop,0.72994155,1.1781691,-1.277312,-0.67827296,0.43781078,-0.19074044,1.5007561,-0.3420257,1.2883078,-1.0537682,0.22030945,-1.7003247,-0.3485553,0.5253132,-0.2349985,0.005531935,1.7932167,-1.7296631,-1.4112769,2.668243,-0.11852376,2.1493063,0.29141912,2.6034195,1.3574826,-0.36224166,0.87701917,-1.1538382,0.41427335,3.546257,2.5463278,-0.9696142
Nu_Metal,1.141422,0.47071835,0.04858774,2.4786224,1.4371455,0.29478228,0.27592924,1.386827,0.050175574,-0.09589771,0.607736,1.3175792,0.58269733,0.79512036,-1.5824726,-0.34096986,1.5730072,1.0638295,0.529545,0.31180945,1.4083973,-0.41672924,0.65192217,-1.6793144,-1.0470997,2.1394722,2.6483347,-0.99665314,-1.607631,1.20218,-1.9412903,0.98527
Big_Beat,0.15802357,1.9051625,-2.4529579,-0.49572018,0.5894737,1.7721422,0.112263665,0.18753816,1.223073,-0.27493992,-1.6340034,1.0191516,0.79906654,-0.5945216,1.1305147,0.7972437,1.5107154,-0.31171802,-0.072056554,-0.6797999,-1.1511396,-0.8034637,-1.9861293,-2.396283,-1.8021318,0.701209,1.9435729,0.64664376,-1.3538389,0.7698401,0.7059205,-0.12717482
Dixieland,-1.648253,-1.8784617,0.028330129,-1.2873672,-1.9610683,-0.69625986,1.6567461,-0.1823136,-1.3994997,-1.6561995,0.6872851,0.00803543,-1.7600138,0.81303084,1.2576946,0.765935,0.34124917,0.3871165,-0.54515195,-1.7607012,2.3642619,3.1169147,-1.1213287,1.7186434,1.3369914,-0.20625094,-0.4284557,1.3182037,-0.59399855,-1.9345117,-0.6847057,1.289256
Hip-House,3.0824466,1.1968863,-2.1924336,-1.176086,1.2263904,-0.23861876,1.327765,-0.2163543,0.18729095,1.98518,-3.816054,0.28359538,1.2751715,-0.10353044,0.8311725,1.6730936,3.2222683,-0.10065537,-1.4636388,2.595135,-0.5929184,0.71480644,-0.414596,-1.9886452,-0.40472698,1.2710372,0.04087567,1.5708748,-1.3188996,0.091453984,0.23747803,-1.2208514
Marches,-0.8567876,-2.7590919,0.8971876,-2.4316833,-1.5624223,-0.20380776,1.2416433,-0.24369738,-0.079803295,-1.889493,1.456973,0.32755095,-1.4808098,0.6198071,-1.3296151,-0.31664032,-0.780891,0.6460162,0.0028464817,-0.43261766,-0.007935992,1.315465,2.05686,0.51833314,2.9374964,1.7605479,-1.3171337,-0.25964177,-1.2927791,-2.89609,0.41264978,1.3453171
Afro-Cuban,0.28102705,-1.8913559,0.55090827,-2.9498074,-0.12922676,0.9148725,-0.6173552,-3.2573397,0.08447257,0.48852876,-1.5376676,-0.8484054,1.2856374,0.11179597,-0.72362316,2.4811118,-0.68797946,2.837698,-1.1192136,-1.115618,1.8835461,1.0196778,-2.2222939,3.3653688,-0.14638093,-0.39746985,-0.08827013,0.6854213,0.86033005,-0.61616737,-1.5401825,-0.4573692
Afrobeat,0.13901268,0.47181204,0.891523,-1.592704,-0.32902443,-0.11854636,-3.2898378,-1.038278,-1.6133093,0.10877238,-0.79741144,-0.4499812,1.6508603,-0.16622591,0.24692218,1.4090211,1.1968526,1.566434,-1.4163431,-0.569055,0.019849524,0.013360495,-3.4474683,1.2621326,-0.8704453,0.3670298,0.6422931,1.1921893,0.9291368,-1.0716716,0.17508003,-2.414235
Guaguancó,-0.20690534,-2.652488,2.6072595,-1.2903175,0.96274734,0.7369192,2.9805973,-3.8988385,1.033496,0.49086496,-3.4349942,-1.9573398,0.16745684,-0.3335892,-0.5460485,2.749133,0.24180332,5.001379,-0.7251553,-0.061167657,2.6948168,1.5386955,-0.19965908,2.7988913,-0.22993109,-1.0773318,-1.905917,0.5535775,0.77066875,-0.2702257,-3.3378456,-0.552259
Dream_Pop,-1.2868768,0.5187422,-0.30450878,1.349482,-1.6784105,-1.8998266,-3.6830823,0.7755307,1.8757762,0.8382574,0.73252803,1.3835096,1.5884137,0.09746463,0.6678822,-0.9925588,-0.80557346,-0.5424306,-0.77339846,1.8726703,-1.2514905,-1.537399,1.2295259,-1.2093104,-1.4651814,-2.0814066,0.65438306,-1.0096866,0.5676907,1.991662,0.61177313,-0.70671254
Freetekno,-0.24409308,0.775453,-1.3545086,-0.5250883,1.7861223,2.422625,0.37648916,-2.8893785,1.2726934,1.9480932,-1.0175289,-0.5138979,0.8760725,0.004606293,-4.90736,0.891543,-0.64089316,0.71926653,1.6161423,-2.7224007,-1.5145174,-0.5396122,1.0835112,-2.1873305,-0.6600964,4.8603296,0.3137302,2.0022106,-1.1161952,-1.0794146,-0.95049226,1.6880695
Indian_Classical,-0.854157,-0.17302449,1.3023145,-1.2792292,-0.56081206,-0.69419956,-1.7293193,0.8025176,0.92814285,-1.7864465,-0.38072246,-0.76370835,0.5131091,-0.88644296,-2.5524662,-0.9840106,-0.1285894,0.2974561,0.37687695,-3.002145,-1.2511017,0.22918689,-0.4422787,2.2285445,1.2384251,-1.0453886,1.1322799,0.6088707,-1.5872442,-0.36566305,-0.79543275,-0.533134
Neo_Soul,0.49961755,1.6297766,-0.18462332,-0.95256704,-1.2231566,-0.05690536,-1.77673,0.086607754,-1.397487,0.7360169,-1.9377041,0.097845726,0.49425083,-0.992,2.2030804,1.4792813,3.0005968,0.059902273,-0.48387355,0.51753944,0.5146006,0.60425764,-1.9060298,1.8165605,-1.5296121,-1.0291762,1.285807,-0.031987403,-1.0577053,0.9565156,1.8712214,-2.4012249
Chillwave,-0.76020133,1.1125479,1.3813947,-0.57938147,-1.233051,0.32390913,-1.3544587,1.2331524,3.799974,0.95536304,-1.7971482,-0.05501404,-0.15723903,-0.8150748,1.4773961,0.34794113,1.0083338,-0.3260146,-0.4873772,0.34711456,-1.941178,-1.8219112,-0.7901953,-2.1674402,-1.977332,-0.44124103,-0.84730536,-1.2740217,0.12268156,1.8133057,2.3458722,-0.640244
Thug_Rap,2.6283278,-0.3425672,1.3833761,0.957536,0.8384744,0.3869921,0.36347878,1.3794801,-0.67647535,-0.34082684,-1.7683219,1.8389202,-0.21473362,-2.1005263,0.10571731,2.7726047,2.2474737,0.578791,0.596694,0.80228716,1.747434,1.3686594,0.85456055,-1.2534684,-0.34827292,1.364055,0.36424053,0.20835878,-2.7299824,0.9233484,-0.58931154,-0.5666229
Electric_Blues,-0.917591,-0.16966335,0.13642028,2.629047,-0.58661413,0.040655464,0.07036075,0.0803762,-2.2461655,0.15269215,1.00685,-1.299762,-0.9616751,-1.0762285,0.33945134,-0.503932,0.41841787,-0.94205475,-0.14358102,-2.0834734,1.4666939,1.8676487,-0.3742966,2.3801322,-0.8180134,-1.0898249,0.13362408,1.6045519,0.9086869,-0.5049084,-0.6937969,-1.2569143
Impressionist,-0.31846038,-1.5548073,0.96772766,-0.6763817,-1.6821828,1.2492654,0.40958533,-0.86514306,-0.87883705,-0.8782287,-0.39975318,0.63800836,-1.9042864,-2.0030353,-2.5058715,-0.29474732,0.051344294,-0.34079632,0.037091423,0.76256424,-0.18559393,-0.34644508,0.87536174,-0.6600552,2.5992267,-1.8891761,-0.7356522,-1.4177225,-0.56931096,-1.791355,-1.0884525,2.5222156
Modal,-1.422121,-0.9879127,0.8156915,-2.7636871,-2.8633983,0.5061129,-0.9269465,-0.9354599,-2.2842088,-0.9636146,0.0037053062,-1.1305248,-1.4951931,0.34563544,-2.0723648,-0.15707077,0.90397847,-0.44003034,-0.657596,-1.9298854,2.1987424,0.73579276,-3.8001885,1.2787607,-0.97529167,-0.7412053,1.0427113,-0.70579916,-1.190544,-1.9090365,-1.424049,0.3595646
Radioplay,1.1995319,0.7388509,0.673762,-0.75113195,1.3954303,1.0257133,0.6541735,0.0639971,-1.8147022,-3.0115328,1.8142637,1.6473469,-1.771639,0.32618964,-1.0552422,-0.248965,-1.2604003,-0.6070858,0.4699148,-2.1822813,0.48377162,0.5462378,1.2474166,-0.5034882,0.7808563,-0.24801311,-1.7371849,-0.34866422,-1.0193768,-0.5797976,1.1151984,-0.64507926
Rhythmic_Noise,0.62165934,0.39113832,2.0404036,0.22764888,0.6373644,1.1820312,-1.2134542,0.3441662,1.9401877,-0.3099364,-0.31474498,-0.48389643,-2.6491466,1.331754,-2.7050152,1.1028357,-1.8244698,-1.3742845,0.33853954,-2.107935,-1.5592138,-1.1412628,0.20921992,-3.8251305,-2.2556202,2.0245426,0.18548436,0.5149256,-0.7002965,-0.68192285,2.0909686,0.5106668
Lounge,-2.7447145,0.3720152,-0.5926481,-0.5610375,-1.1491233,1.2718878,-1.3073165,0.2661022,0.74800336,-0.23233509,0.86451644,1.5237978,-0.023780504,-0.27128085,1.6912956,-0.33147103,-0.5096119,0.24267074,-0.43360442,-0.41507214,0.47617874,-0.08309566,-3.092119,1.205493,-0.18588132,-1.9549539,0.1629039,0.2727973,-0.022516493,0.63766456,0.51141495,-0.8868831
Anison,-1.4941491,-0.77811617,1.3486689,-0.34556234,0.7069564,2.9968626,1.5407206,1.7300098,1.4915326,-2.0324357,0.29950052,1.4204285,-0.4572381,2.392302,-0.5010803,-0.5822389,2.437072,-1.3904194,-1.0419854,0.26435846,-0.09101025,-1.8883375,-0.8000892,0.88646686,2.1669323,0.10767656,-0.20913431,-2.9259396,-1.2158602,1.7120614,-0.10108697,-0.93378043
Son,0.53114396,-1.7521932,1.9433815,-1.7812921,0.7145479,0.013483939,1.832155,-3.2332585,0.96631664,0.85223716,-1.4743276,-1.9379663,1.5659893,0.5827955,-1.8857294,2.2843835,-0.61905164,4.725177,-0.47831726,-0.261778,1.5868274,1.5332751,0.28371045,2.5274582,-0.008444913,-0.8127838,-1.3304756,1.0574284,0.7812299,-0.056294866,-3.124442,0.7208078
Organ,-0.73954576,-1.7045486,1.2363026,-1.1928921,-1.1942308,-0.82537055,0.9809289,-0.98974204,-1.0946243,-0.6489298,0.026084825,0.10437455,-0.49615258,-3.688223,-1.24428,-0.3526018,0.28302425,0.3886215,0.25293204,0.081823856,0.97347075,0.27324542,1.0860398,-0.19905297,1.6724142,-2.2454422,-2.4891696,-1.3399682,-0.35735306,-0.49829155,-1.2136401,1.0278138
Laïkó,-0.105846986,-2.2377412,-2.3584056,-1.3145213,0.77358013,-1.0076163,2.4410498,1.34766,0.30873364,-0.4291846,1.3649346,0.8476093,0.44136518,-0.8744615,-0.9795726,1.3588675,0.10818877,-0.46293938,-1.5539796,0.653527,-0.85337496,0.27228945,1.3370827,2.2823563,2.319889,-0.1496226,0.6203185,0.903706,-0.9628921,1.0310695,1.1653863,-0.66610074
G-Funk,1.7168119,-0.018002952,2.4668906,0.68015826,0.777936,0.051272098,-0.19424772,0.3394989,-1.3035507,-0.3337973,-1.9225793,0.32831776,-0.7328681,-1.5154628,1.1090052,2.2993102,2.5735538,0.6018997,0.29110256,0.63606155,1.5585859,2.159236,0.9999703,-1.2104604,0.013855933,0.27567145,0.008105908,-0.5027675,-1.798737,0.7513013,0.060060978,-1.0136071
Rocksteady,0.9728758,-0.95283014,-0.69424677,0.097816445,-0.05389389,-0.6018913,-0.97884226,-1.8596737,2.116371,0.37671193,1.5215222,-0.093048275,0.46102613,-0.14990146,2.6423771,-0.6941996,1.3386229,1.4022068,1.3352206,-0.49608117,3.07584,0.8702294,-1.7718666,1.7806199,-0.1981127,1.7104337,0.816556,0.9713033,0.6146531,-2.7468526,-1.2712601,-2.213391
Goa_Trance,-1.8145171,0.41444036,-0.5540401,-0.74597013,0.459408,0.73189765,0.5768392,-2.130084,2.7014763,-0.3241506,-0.7918857,-1.6453944,1.217408,-0.49632093,-0.49571168,-0.3361206,0.8010179,-0.80996436,0.7353384,-2.3072245,-3.7699404,-0.6442031,0.5485138,-1.5116254,-1.0593787,1.2533431,0.69133806,-0.66122663,-1.415481,0.732061,-0.8427838,1.6061536
Calypso,0.92768604,-1.8827784,1.3949666,-1.5906589,0.4770403,-0.31285086,-0.13951868,-2.3025217,1.085355,-1.0819532,0.5083106,-1.1542988,1.136929,0.28438497,2.3401692,0.29946715,0.63674945,1.6290294,-0.16006969,-0.53857976,1.1071516,1.3992361,-0.9791713,2.3026829,1.3630706,0.39694247,-0.42313275,2.6586905,0.45884115,-1.5349486,-0.559686,-0.41806155
Atmospheric_Black_Metal,-1.5961239,-1.3092347,2.806374,0.6245479,-1.9026141,-1.8734562,-0.5957155,1.1665946,0.9484581,2.1367507,0.36033037,-0.9835759,-2.1255252,-0.4595473,-1.0746199,-0.92000777,-2.0993042,1.1743096,-0.18738565,-0.1980262,0.13850833,-1.7054899,2.5528526,0.1357607,-0.63134694,1.2606251,1.0221552,-1.1263664,1.1805526,1.6408584,-1.0743052,2.30756
